id_of_Task,taskStartVar,taskEndVar,taskDurationVar,taskStartVarDate,taskEndVarDate,taskAbsenceVar,taskPresenceVar
Plane2_2AJ440-01-315C,686160.0,699840.0,13680.0,2017-11-15 04:36:00,2017-11-15 08:24:00,0,1
Plane2_2AJ440-01-320C,698040.0,702000.0,3960.0,2017-11-15 07:54:00,2017-11-15 09:00:00,0,1
Plane2_2AJ440-01-321C,686160.0,696960.0,10800.0,2017-11-15 04:36:00,2017-11-15 07:36:00,0,1
Plane2_2AJ440-01-322C,686160.0,690840.0,4680.0,2017-11-15 04:36:00,2017-11-15 05:54:00,0,1
Plane2_2AJ440-01-325C,696960.0,701280.0,4320.0,2017-11-15 07:36:00,2017-11-15 08:48:00,0,1
Plane2_2AJ440-01-330C,693000.0,695880.0,2880.0,2017-11-15 06:30:00,2017-11-15 07:18:00,0,1
Plane2_2AJ440-01-335C,496440.0,498600.0,2160.0,2017-11-12 23:54:00,2017-11-13 00:30:00,0,1
Plane2_2AJ440-01-350C,695880.0,743400.0,47520.0,2017-11-15 07:18:00,2017-11-15 20:30:00,0,1
Plane2_2AJ440-01-365C,689040.0,708480.0,19440.0,2017-11-15 05:24:00,2017-11-15 10:48:00,0,1
Plane2_2AJ440-01-370C,708480.0,720720.0,12240.0,2017-11-15 10:48:00,2017-11-15 14:12:00,0,1
Plane2_2AJ440-01-375C,686160.0,689040.0,2880.0,2017-11-15 04:36:00,2017-11-15 05:24:00,0,1
Plane2_2AJ440-01-380C,493200.0,496440.0,3240.0,2017-11-12 23:00:00,2017-11-12 23:54:00,0,1
Plane2_2AJ440-01-385C,493200.0,500040.0,6840.0,2017-11-12 23:00:00,2017-11-13 00:54:00,0,1
Plane2_2AJ440-01-390C,493200.0,496440.0,3240.0,2017-11-12 23:00:00,2017-11-12 23:54:00,0,1
Plane2_2AJ440-01-395C,493200.0,496440.0,3240.0,2017-11-12 23:00:00,2017-11-12 23:54:00,0,1
Plane2_2AJ440-01-398C,493200.0,496080.0,2880.0,2017-11-12 23:00:00,2017-11-12 23:48:00,0,1
Plane2_2AJ440-01-700C,756360.0,773640.0,17280.0,2017-11-16 00:06:00,2017-11-16 04:54:00,0,1
Plane2_2AJ440-01-705C,761760.0,780840.0,19080.0,2017-11-16 01:36:00,2017-11-16 06:54:00,0,1
Plane2_2AJ440-01-710C,750960.0,767160.0,16200.0,2017-11-15 22:36:00,2017-11-16 03:06:00,0,1
Plane2_2AJ440-01-711C,750960.0,773640.0,22680.0,2017-11-15 22:36:00,2017-11-16 04:54:00,0,1
Plane2_2AJ440-01-712C,750960.0,781920.0,30960.0,2017-11-15 22:36:00,2017-11-16 07:12:00,0,1
Plane2_2AJ440-01-715C,750960.0,766440.0,15480.0,2017-11-15 22:36:00,2017-11-16 02:54:00,0,1
Plane2_2AJ440-01-720C,762840.0,781920.0,19080.0,2017-11-16 01:54:00,2017-11-16 07:12:00,0,1
Plane2_2AJ440-01-725C,761760.0,775440.0,13680.0,2017-11-16 01:36:00,2017-11-16 05:24:00,0,1
Plane2_2AJ440-01-730C,698760.0,702000.0,3240.0,2017-11-15 08:06:00,2017-11-15 09:00:00,0,1
Plane2_2AJ440-01-732C,702000.0,704160.0,2160.0,2017-11-15 09:00:00,2017-11-15 09:36:00,0,1
Plane2_2AJ440-01-733C,699840.0,706680.0,6840.0,2017-11-15 08:24:00,2017-11-15 10:18:00,0,1
Plane2_2AJ440-01-734C,500040.0,504000.0,3960.0,2017-11-13 00:54:00,2017-11-13 02:00:00,0,1
Plane2_2AJ440-01-735C,498600.0,500040.0,1440.0,2017-11-13 00:30:00,2017-11-13 00:54:00,0,1
Plane2_2AJ440-01-736C,701280.0,703440.0,2160.0,2017-11-15 08:48:00,2017-11-15 09:24:00,0,1
Plane2_2AJ440-01-738C,692280.0,701640.0,9360.0,2017-11-15 06:18:00,2017-11-15 08:54:00,0,1
Plane2_2AJ440-01-744C,496080.0,500040.0,3960.0,2017-11-12 23:48:00,2017-11-13 00:54:00,0,1
Plane2_2AJ440-01-746C,500040.0,504000.0,3960.0,2017-11-13 00:54:00,2017-11-13 02:00:00,0,1
Plane2_2AJ440-01-750C,764640.0,772199.0,7559.0,2017-11-16 02:24:00,2017-11-16 04:29:59,0,1
Plane2_2AJ440-01-755C,764640.0,774000.0,9360.0,2017-11-16 02:24:00,2017-11-16 05:00:00,0,1
Plane2_2AJ440-01-775C,690840.0,692280.0,1440.0,2017-11-15 05:54:00,2017-11-15 06:18:00,0,1
Plane2_2AJ440-01-780C,496440.0,498600.0,2160.0,2017-11-12 23:54:00,2017-11-13 00:30:00,0,1
Plane2_2AJ440-01-795C,496440.0,500400.0,3960.0,2017-11-12 23:54:00,2017-11-13 01:00:00,0,1
Plane2_2AJ440-02-105C,844920.0,867240.0,22320.0,2017-11-17 00:42:00,2017-11-17 06:54:00,0,1
Plane2_2AJ440-02-110C,838800.0,857520.0,18720.0,2017-11-16 23:00:00,2017-11-17 04:12:00,0,1
Plane2_2AJ440-02-150C,844920.0,860760.0,15840.0,2017-11-17 00:42:00,2017-11-17 05:06:00,0,1
Plane2_2AJ440-02-155C,867240.0,881640.0,14400.0,2017-11-17 06:54:00,2017-11-17 10:54:00,0,1
Plane2_2AJ440-02-765C,838800.0,869760.0,30960.0,2017-11-16 23:00:00,2017-11-17 07:36:00,0,1
Plane2_2AJ440-02-770C,860760.0,889560.0,28800.0,2017-11-17 05:06:00,2017-11-17 13:06:00,0,1
Plane2_2AJ440-02-785C,838800.0,844920.0,6120.0,2017-11-16 23:00:00,2017-11-17 00:42:00,0,1
Plane2_2AJ440-02-790C,838800.0,844920.0,6120.0,2017-11-16 23:00:00,2017-11-17 00:42:00,0,1
Plane2_2AJ440-02-8A02,844920.0,949320.0,104400.0,2017-11-17 00:42:00,2017-11-18 05:42:00,0,1
Plane2_2AJ440-02-8A03,961560.0,1008360.0,46800.0,2017-11-18 09:06:00,2017-11-18 22:06:00,0,1
Plane2_2AJ440-02-8A04,949320.0,1028520.0,79200.0,2017-11-18 05:42:00,2017-11-19 03:42:00,0,1
Plane2_2AJ440-02-8A05,844920.0,907920.0,63000.0,2017-11-17 00:42:00,2017-11-17 18:12:00,0,1
Plane2_2AJ450-01-101C,633960.0,686160.0,52200.0,2017-11-14 14:06:00,2017-11-15 04:36:00,0,1
Plane2_2AJ450-01-235C,493200.0,499320.0,6120.0,2017-11-12 23:00:00,2017-11-13 00:42:00,0,1
Plane2_2AJ450-01-240C,493200.0,496800.0,3600.0,2017-11-12 23:00:00,2017-11-13 00:00:00,0,1
Plane2_2AJ450-01-325C,511560.0,555840.0,44280.0,2017-11-13 04:06:00,2017-11-13 16:24:00,0,1
Plane2_2AJ450-01-330C,510840.0,555120.0,44280.0,2017-11-13 03:54:00,2017-11-13 16:12:00,0,1
Plane2_2AJ450-01-335C,511560.0,561240.0,49680.0,2017-11-13 04:06:00,2017-11-13 17:54:00,0,1
Plane2_2AJ450-01-340C,510840.0,548640.0,37800.0,2017-11-13 03:54:00,2017-11-13 14:24:00,0,1
Plane2_2AJ450-01-425C,499320.0,511560.0,12240.0,2017-11-13 00:42:00,2017-11-13 04:06:00,0,1
Plane2_2AJ450-01-430C,498600.0,510840.0,12240.0,2017-11-13 00:30:00,2017-11-13 03:54:00,0,1
Plane2_2AJ450-01-460CA,574200.0,579960.0,5760.0,2017-11-13 21:30:00,2017-11-13 23:06:00,0,1
Plane2_2AJ450-01-465C,561240.0,580320.0,19080.0,2017-11-13 17:54:00,2017-11-13 23:12:00,0,1
Plane2_2AJ450-01-470C,555120.0,574200.0,19080.0,2017-11-13 16:12:00,2017-11-13 21:30:00,0,1
Plane2_2AJ450-01-510C,736200.0,743040.0,6840.0,2017-11-15 18:30:00,2017-11-15 20:24:00,0,1
Plane2_2AJ450-01-515C,723960.0,736200.0,12240.0,2017-11-15 15:06:00,2017-11-15 18:30:00,0,1
Plane2_2AJ450-01-526C,722160.0,723960.0,1800.0,2017-11-15 14:36:00,2017-11-15 15:06:00,0,1
Plane2_2AJ450-01-528C,740160.0,750960.0,10800.0,2017-11-15 19:36:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-529C,734760.0,745560.0,10800.0,2017-11-15 18:06:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-532C,734760.0,745560.0,10800.0,2017-11-15 18:06:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-533C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-536C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-537C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-540C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-541C,734760.0,745560.0,10800.0,2017-11-15 18:06:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-544C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-545C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-550C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-551C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-554C,723960.0,733320.0,9360.0,2017-11-15 15:06:00,2017-11-15 17:42:00,0,1
Plane2_2AJ450-01-555C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-558C,733320.0,744120.0,10800.0,2017-11-15 17:42:00,2017-11-15 20:42:00,0,1
Plane2_2AJ450-01-559C,734760.0,745560.0,10800.0,2017-11-15 18:06:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-562C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-563C,723960.0,734760.0,10800.0,2017-11-15 15:06:00,2017-11-15 18:06:00,0,1
Plane2_2AJ450-01-566C,745560.0,751320.0,5760.0,2017-11-15 21:06:00,2017-11-15 22:42:00,0,1
Plane2_2AJ450-01-567C,740160.0,750960.0,10800.0,2017-11-15 19:36:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-570C,749520.0,760320.0,10800.0,2017-11-15 22:12:00,2017-11-16 01:12:00,0,1
Plane2_2AJ450-01-571C,734760.0,745560.0,10800.0,2017-11-15 18:06:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-574C,750960.0,761760.0,10800.0,2017-11-15 22:36:00,2017-11-16 01:36:00,0,1
Plane2_2AJ450-01-575C,750960.0,761760.0,10800.0,2017-11-15 22:36:00,2017-11-16 01:36:00,0,1
Plane2_2AJ450-01-628C,750960.0,756360.0,5400.0,2017-11-15 22:36:00,2017-11-16 00:06:00,0,1
Plane2_2AJ450-01-629C,745560.0,750960.0,5400.0,2017-11-15 21:06:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-632C,745560.0,750960.0,5400.0,2017-11-15 21:06:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-633C,740160.0,745560.0,5400.0,2017-11-15 19:36:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-636C,740160.0,745560.0,5400.0,2017-11-15 19:36:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-637C,745560.0,750960.0,5400.0,2017-11-15 21:06:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-640C,734760.0,740160.0,5400.0,2017-11-15 18:06:00,2017-11-15 19:36:00,0,1
Plane2_2AJ450-01-641C,745560.0,750960.0,5400.0,2017-11-15 21:06:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-644C,734760.0,740160.0,5400.0,2017-11-15 18:06:00,2017-11-15 19:36:00,0,1
Plane2_2AJ450-01-645C,734760.0,740160.0,5400.0,2017-11-15 18:06:00,2017-11-15 19:36:00,0,1
Plane2_2AJ450-01-650C,734760.0,740160.0,5400.0,2017-11-15 18:06:00,2017-11-15 19:36:00,0,1
Plane2_2AJ450-01-651C,734760.0,740160.0,5400.0,2017-11-15 18:06:00,2017-11-15 19:36:00,0,1
Plane2_2AJ450-01-654C,734760.0,740160.0,5400.0,2017-11-15 18:06:00,2017-11-15 19:36:00,0,1
Plane2_2AJ450-01-655C,750960.0,756360.0,5400.0,2017-11-15 22:36:00,2017-11-16 00:06:00,0,1
Plane2_2AJ450-01-658C,744120.0,749520.0,5400.0,2017-11-15 20:42:00,2017-11-15 22:12:00,0,1
Plane2_2AJ450-01-659C,745560.0,750960.0,5400.0,2017-11-15 21:06:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-662C,740160.0,745560.0,5400.0,2017-11-15 19:36:00,2017-11-15 21:06:00,0,1
Plane2_2AJ450-01-663C,745560.0,750960.0,5400.0,2017-11-15 21:06:00,2017-11-15 22:36:00,0,1
Plane2_2AJ450-01-666C,751320.0,755640.0,4320.0,2017-11-15 22:42:00,2017-11-15 23:54:00,0,1
Plane2_2AJ450-01-667C,756360.0,761760.0,5400.0,2017-11-16 00:06:00,2017-11-16 01:36:00,0,1
Plane2_2AJ450-01-670C,760320.0,764640.0,4320.0,2017-11-16 01:12:00,2017-11-16 02:24:00,0,1
Plane2_2AJ450-01-671C,750960.0,756360.0,5400.0,2017-11-15 22:36:00,2017-11-16 00:06:00,0,1
Plane2_2AJ450-01-674C,761760.0,767160.0,5400.0,2017-11-16 01:36:00,2017-11-16 03:06:00,0,1
Plane2_2AJ450-01-675C,761760.0,764640.0,2880.0,2017-11-16 01:36:00,2017-11-16 02:24:00,0,1
Plane2_2AJ450-01-705C,700560.0,722160.0,21600.0,2017-11-15 08:36:00,2017-11-15 14:36:00,0,1
Plane2_2AJ450-01-710C,701279.0,713519.0,12240.0,2017-11-15 08:47:59,2017-11-15 12:11:59,0,1
Plane2_2AJ450-01-715C,686160.0,700560.0,14400.0,2017-11-15 04:36:00,2017-11-15 08:36:00,0,1
Plane2_2AJ450-01-720C,686160.0,701279.0,15119.0,2017-11-15 04:36:00,2017-11-15 08:47:59,0,1
Plane2_2AJ450-01-725C,686160.0,698760.0,12600.0,2017-11-15 04:36:00,2017-11-15 08:06:00,0,1
Plane2_2AJ450-01-730C,686160.0,698040.0,11880.0,2017-11-15 04:36:00,2017-11-15 07:54:00,0,1
Plane2_2AJ450-01-755C,696960.0,709200.0,12240.0,2017-11-15 07:36:00,2017-11-15 11:00:00,0,1
Plane2_2AJ450-01-760C,696960.0,707760.0,10800.0,2017-11-15 07:36:00,2017-11-15 10:36:00,0,1
Plane2_2AJ450-01-765D,701640.0,717480.0,15840.0,2017-11-15 08:54:00,2017-11-15 13:18:00,0,1
Plane2_2AJ450-01-770D,686160.0,693000.0,6840.0,2017-11-15 04:36:00,2017-11-15 06:30:00,0,1
Plane2_2AJ450-01-775C,686160.0,696960.0,10800.0,2017-11-15 04:36:00,2017-11-15 07:36:00,0,1
Plane2_2AJ450-01-780C,686160.0,696960.0,10800.0,2017-11-15 04:36:00,2017-11-15 07:36:00,0,1
Plane2_2AJ450-01-8MV4,580320.0,590040.0,9720.0,2017-11-13 23:12:00,2017-11-14 01:54:00,0,1
Plane2_2AJ450-01-8MV5,624240.0,633960.0,9720.0,2017-11-14 11:24:00,2017-11-14 14:06:00,0,1
Plane2_2AJ450-01-915C,686160.0,710280.0,24120.0,2017-11-15 04:36:00,2017-11-15 11:18:00,0,1
Plane2_2AJ450-01-925C,692640.0,716040.0,23400.0,2017-11-15 06:24:00,2017-11-15 12:54:00,0,1
Plane2_2AJ450-01-930C,590040.0,624240.0,34200.0,2017-11-14 01:54:00,2017-11-14 11:24:00,0,1
Plane2_2AJ450-01-935C,590040.0,598680.0,8640.0,2017-11-14 01:54:00,2017-11-14 04:18:00,0,1
Plane2_2AJ450-01-940C,590040.0,606960.0,16920.0,2017-11-14 01:54:00,2017-11-14 06:36:00,0,1
Plane2_2AJ450-01-LF01,493200.0,514440.0,21240.0,2017-11-12 23:00:00,2017-11-13 04:54:00,0,1
Plane2_2AJ450-01-LF02,514440.0,535680.0,21240.0,2017-11-13 04:54:00,2017-11-13 10:48:00,0,1
Plane2_2AJ450-01-MV01A,493200.0,507600.0,14400.0,2017-11-12 23:00:00,2017-11-13 03:00:00,0,1
Plane3_2AJ420-03-655C,1875600.0,1890000.0,14400.0,2017-11-28 23:00:00,2017-11-29 03:00:00,0,1
Plane3_2AJ420-03-660C,1875600.0,1890000.0,14400.0,2017-11-28 23:00:00,2017-11-29 03:00:00,0,1
Plane3_2AJ420-04-605C,2403720.0,2413440.0,9720.0,2017-12-05 01:42:00,2017-12-05 04:24:00,0,1
Plane3_2AJ420-04-610C,2394000.0,2403720.0,9720.0,2017-12-04 23:00:00,2017-12-05 01:42:00,0,1
Plane3_2AJ420-05-03FAA,3087000.0,3099600.0,12600.0,2017-12-12 23:30:00,2017-12-13 03:00:00,0,1
Plane3_2AJ420-05-04FAA,3084840.0,3097440.0,12600.0,2017-12-12 22:54:00,2017-12-13 02:24:00,0,1
Plane3_2AJ420-05-06FAA,3060000.0,3072600.0,12600.0,2017-12-12 16:00:00,2017-12-12 19:30:00,0,1
Plane3_2AJ420-05-07FAA,3042000.0,3054600.0,12600.0,2017-12-12 11:00:00,2017-12-12 14:30:00,0,1
Plane3_2AJ430-01-005UA,882720.0,892080.0,9360.0,2017-11-17 11:12:00,2017-11-17 13:48:00,0,1
Plane3_2AJ430-01-009UA,912960.0,935640.0,22680.0,2017-11-17 19:36:00,2017-11-18 01:54:00,0,1
Plane3_2AJ430-01-011UA,892080.0,912960.0,20880.0,2017-11-17 13:48:00,2017-11-17 19:36:00,0,1
Plane3_2AJ430-01-014WA,842040.0,845280.0,3240.0,2017-11-16 23:54:00,2017-11-17 00:48:00,0,1
Plane3_2AJ430-01-504YA,842400.0,871200.0,28800.0,2017-11-17 00:00:00,2017-11-17 08:00:00,0,1
Plane3_2AJ430-01-505YA,1041480.0,1070280.0,28800.0,2017-11-19 07:18:00,2017-11-19 15:18:00,0,1
Plane3_2AJ430-01-506YA,871200.0,892800.0,21600.0,2017-11-17 08:00:00,2017-11-17 14:00:00,0,1
Plane3_2AJ430-01-507YA,1070280.0,1110600.0,40320.0,2017-11-19 15:18:00,2017-11-20 02:30:00,0,1
Plane3_2AJ430-01-540WB,838800.0,842400.0,3600.0,2017-11-16 23:00:00,2017-11-17 00:00:00,0,1
Plane3_2AJ430-01-541WA,857880.0,861840.0,3960.0,2017-11-17 04:18:00,2017-11-17 05:24:00,0,1
Plane3_2AJ430-01-601CA,838800.0,847080.0,8280.0,2017-11-16 23:00:00,2017-11-17 01:18:00,0,1
Plane3_2AJ430-01-605YA,853200.0,881640.0,28440.0,2017-11-17 03:00:00,2017-11-17 10:54:00,0,1
Plane3_2AJ430-01-606UA,845280.0,851760.0,6480.0,2017-11-17 00:48:00,2017-11-17 02:36:00,0,1
Plane3_2AJ430-01-607YA,881640.0,902520.0,20880.0,2017-11-17 10:54:00,2017-11-17 16:42:00,0,1
Plane3_2AJ430-01-608YB,851760.0,874800.0,23040.0,2017-11-17 02:36:00,2017-11-17 09:00:00,0,1
Plane3_2AJ430-01-609UB,902520.0,917639.0,15119.0,2017-11-17 16:42:00,2017-11-17 20:53:59,0,1
Plane3_2AJ430-01-610YA,874800.0,885600.0,10800.0,2017-11-17 09:00:00,2017-11-17 12:00:00,0,1
Plane3_2AJ430-01-611YA,917639.0,934559.0,16920.0,2017-11-17 20:53:59,2017-11-18 01:35:59,0,1
Plane3_2AJ430-01-612YA,885600.0,894960.0,9360.0,2017-11-17 12:00:00,2017-11-17 14:36:00,0,1
Plane3_2AJ430-01-613YA,934559.0,950759.0,16200.0,2017-11-18 01:35:59,2017-11-18 06:05:59,0,1
Plane3_2AJ430-01-614YA,894960.0,907920.0,12960.0,2017-11-17 14:36:00,2017-11-17 18:12:00,0,1
Plane3_2AJ430-01-615CA,847080.0,853200.0,6120.0,2017-11-17 01:18:00,2017-11-17 03:00:00,0,1
Plane3_2AJ430-01-621WB,1038240.0,1041480.0,3240.0,2017-11-19 06:24:00,2017-11-19 07:18:00,0,1
Plane3_2AJ430-01-622WB,838800.0,840600.0,1800.0,2017-11-16 23:00:00,2017-11-16 23:30:00,0,1
Plane3_2AJ430-01-625CA,848160.0,857880.0,9720.0,2017-11-17 01:36:00,2017-11-17 04:18:00,0,1
Plane3_2AJ430-01-648CA,892800.0,894600.0,1800.0,2017-11-17 14:00:00,2017-11-17 14:30:00,0,1
Plane3_2AJ430-01-691C,1031760.0,1038240.0,6480.0,2017-11-19 04:36:00,2017-11-19 06:24:00,0,1
Plane3_2AJ430-01-704UA,890639.0,969839.0,79200.0,2017-11-17 13:23:59,2017-11-18 11:23:59,0,1
Plane3_2AJ430-01-706YA,853919.0,868319.0,14400.0,2017-11-17 03:11:59,2017-11-17 07:11:59,0,1
Plane3_2AJ430-01-726UA,969839.0,977039.0,7200.0,2017-11-18 11:23:59,2017-11-18 13:23:59,0,1
Plane3_2AJ430-01-728CA,838800.0,845280.0,6480.0,2017-11-16 23:00:00,2017-11-17 00:48:00,0,1
Plane3_2AJ430-01-745CA,950759.0,955799.0,5040.0,2017-11-18 06:05:59,2017-11-18 07:29:59,0,1
Plane3_2AJ430-01-752WA,838800.0,842040.0,3240.0,2017-11-16 23:00:00,2017-11-16 23:54:00,0,1
Plane3_2AJ430-01-754CA,868319.0,890639.0,22320.0,2017-11-17 07:11:59,2017-11-17 13:23:59,0,1
Plane3_2AJ430-01-757YA,864720.0,882720.0,18000.0,2017-11-17 06:12:00,2017-11-17 11:12:00,0,1
Plane3_2AJ430-01-821WA,888120.0,891360.0,3240.0,2017-11-17 12:42:00,2017-11-17 13:36:00,0,1
Plane3_2AJ430-01-823CA,840600.0,846360.0,5760.0,2017-11-16 23:30:00,2017-11-17 01:06:00,0,1
Plane3_2AJ430-01-825CA,846360.0,857160.0,10800.0,2017-11-17 01:06:00,2017-11-17 04:06:00,0,1
Plane3_2AJ430-01-829CA,882720.0,888120.0,5400.0,2017-11-17 11:12:00,2017-11-17 12:42:00,0,1
Plane3_2AJ430-01-831WA,891360.0,897120.0,5760.0,2017-11-17 13:36:00,2017-11-17 15:12:00,0,1
Plane3_2AJ430-01-833WA,897120.0,904679.0,7559.0,2017-11-17 15:12:00,2017-11-17 17:17:59,0,1
Plane3_2AJ430-01-837WA,904679.0,929879.0,25200.0,2017-11-17 17:17:59,2017-11-18 00:17:59,0,1
Plane3_2AJ430-01-839WA,929879.0,955079.0,25200.0,2017-11-18 00:17:59,2017-11-18 07:17:59,0,1
Plane3_2AJ430-01-903XA,894600.0,910800.0,16200.0,2017-11-17 14:30:00,2017-11-17 19:00:00,0,1
Plane3_2AJ430-01-904UA,838800.0,853919.0,15119.0,2017-11-16 23:00:00,2017-11-17 03:11:59,0,1
Plane3_2AJ430-01-905UA,907920.0,923400.0,15480.0,2017-11-17 18:12:00,2017-11-17 22:30:00,0,1
Plane3_2AJ430-01-906XA,910800.0,927360.0,16560.0,2017-11-17 19:00:00,2017-11-17 23:36:00,0,1
Plane3_2AJ430-01-950WA,857160.0,858240.0,1080.0,2017-11-17 04:06:00,2017-11-17 04:24:00,0,1
Plane3_2AJ430-01-951WA,845280.0,848160.0,2880.0,2017-11-17 00:48:00,2017-11-17 01:36:00,0,1
Plane3_2AJ430-01-989UB,838800.0,864720.0,25920.0,2017-11-16 23:00:00,2017-11-17 06:12:00,0,1
Plane3_2AJ430-02-013UA,1384200.0,1405080.0,20880.0,2017-11-23 06:30:00,2017-11-23 12:18:00,0,1
Plane3_2AJ430-02-017UA,1357200.0,1384200.0,27000.0,2017-11-22 23:00:00,2017-11-23 06:30:00,0,1
Plane3_2AJ430-02-029WA,1405080.0,1415880.0,10800.0,2017-11-23 12:18:00,2017-11-23 15:18:00,0,1
Plane3_2AJ430-02-031WA,1415880.0,1428480.0,12600.0,2017-11-23 15:18:00,2017-11-23 18:48:00,0,1
Plane3_2AJ430-02-104YA,1467720.0,1501920.0,34200.0,2017-11-24 05:42:00,2017-11-24 15:12:00,0,1
Plane3_2AJ430-02-105Y,1546920.0,1563120.0,16200.0,2017-11-25 03:42:00,2017-11-25 08:12:00,0,1
Plane3_2AJ430-02-106YA,1501920.0,1539720.0,37800.0,2017-11-24 15:12:00,2017-11-25 01:42:00,0,1
Plane3_2AJ430-02-107YA,1563120.0,1583640.0,20520.0,2017-11-25 08:12:00,2017-11-25 13:54:00,0,1
Plane3_2AJ430-02-108YA,1539720.0,1569600.0,29880.0,2017-11-25 01:42:00,2017-11-25 10:00:00,0,1
Plane3_2AJ430-02-109Y,1583640.0,1607040.0,23400.0,2017-11-25 13:54:00,2017-11-25 20:24:00,0,1
Plane3_2AJ430-02-116UA,1569600.0,1587600.0,18000.0,2017-11-25 10:00:00,2017-11-25 15:00:00,0,1
Plane3_2AJ430-02-118U,1617839.0,1644839.0,27000.0,2017-11-25 23:23:59,2017-11-26 06:53:59,0,1
Plane3_2AJ430-02-144UA,1587600.0,1617839.0,30239.0,2017-11-25 15:00:00,2017-11-25 23:23:59,0,1
Plane3_2AJ430-02-145U,1646640.0,1655640.0,9000.0,2017-11-26 07:24:00,2017-11-26 09:54:00,0,1
Plane3_2AJ430-02-147U,1607040.0,1639440.0,32400.0,2017-11-25 20:24:00,2017-11-26 05:24:00,0,1
Plane3_2AJ430-02-148UB,1664639.0,1693439.0,28800.0,2017-11-26 12:23:59,2017-11-26 20:23:59,0,1
Plane3_2AJ430-02-1MV2A,1416600.0,1431000.0,14400.0,2017-11-23 15:30:00,2017-11-23 19:30:00,0,1
Plane3_2AJ430-02-201C,1655640.0,1670040.0,14400.0,2017-11-26 09:54:00,2017-11-26 13:54:00,0,1
Plane3_2AJ430-02-202C,1644839.0,1664639.0,19800.0,2017-11-26 06:53:59,2017-11-26 12:23:59,0,1
Plane3_2AJ430-02-203C,1639440.0,1646640.0,7200.0,2017-11-26 05:24:00,2017-11-26 07:24:00,0,1
Plane3_2AJ430-02-251W,1357200.0,1358640.0,1440.0,2017-11-22 23:00:00,2017-11-22 23:24:00,0,1
Plane3_2AJ430-02-253C,1364759.0,1375559.0,10800.0,2017-11-23 01:05:59,2017-11-23 04:05:59,0,1
Plane3_2AJ430-02-304Y,1514520.0,1542960.0,28440.0,2017-11-24 18:42:00,2017-11-25 02:36:00,0,1
Plane3_2AJ430-02-305Y,1467720.0,1489320.0,21600.0,2017-11-24 05:42:00,2017-11-24 11:42:00,0,1
Plane3_2AJ430-02-306Y,1542960.0,1564560.0,21600.0,2017-11-25 02:36:00,2017-11-25 08:36:00,0,1
Plane3_2AJ430-02-307Y,1489320.0,1518120.0,28800.0,2017-11-24 11:42:00,2017-11-24 19:42:00,0,1
Plane3_2AJ430-02-311U,1582920.0,1595520.0,12600.0,2017-11-25 13:42:00,2017-11-25 17:12:00,0,1
Plane3_2AJ430-02-313UA,1518120.0,1534320.0,16200.0,2017-11-24 19:42:00,2017-11-25 00:12:00,0,1
Plane3_2AJ430-02-317U,1534320.0,1541520.0,7200.0,2017-11-25 00:12:00,2017-11-25 02:12:00,0,1
Plane3_2AJ430-02-319U,1555920.0,1572120.0,16200.0,2017-11-25 06:12:00,2017-11-25 10:42:00,0,1
Plane3_2AJ430-02-321U,1572120.0,1582920.0,10800.0,2017-11-25 10:42:00,2017-11-25 13:42:00,0,1
Plane3_2AJ430-02-327U,1595520.0,1609920.0,14400.0,2017-11-25 17:12:00,2017-11-25 21:12:00,0,1
